,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId,Case Name
1020,https://static.nhtsa.gov/images/vehicles/10353_st0640_046.png,5,5,5,4,,,5,5,5,,,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,,,Standard,No,No,874,8,4,2015,FORD,FOCUS,2015 Ford Focus 5 HB FWD,9551,121404
1021,https://static.nhtsa.gov/images/vehicles/10344_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2015/v09086P080.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09086C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v09084P106.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09084C013.wmv,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v09085P074.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09085C013.wmv,Standard,No,No,874,8,4,2015,FORD,FOCUS,2015 Ford Focus 4 DR FWD,9550,121404
1022,https://static.nhtsa.gov/images/vehicles/6507_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07Elantra-f.jpg,https://static.nhtsa.gov/crashTest/videos/2010/07Elantra-f.wmv,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2010/07Elantra-s.jpg,https://static.nhtsa.gov/crashTest/videos/2010/07Elantra-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.107, ,Not Rated,,,Optional,No,No,432,4,2,2010,HYUNDAI,ELANTRA,2010 Hyundai Elantra 4-DR. w/SAB,5756,121405
1023,https://static.nhtsa.gov/images/vehicles/10678_st0640_046.png,Not Rated,4,4,3,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,No,Optional,65,17,1,2017,FORD,TRANSIT,2017 Ford Transit VAN RWD,11226,121412
1024,https://static.nhtsa.gov/images/vehicles/9899_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v09012P086.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09012C015.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v09015P110.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09015C012.wmv,5,5,5,4,Not Rated,0.14,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v09014P076.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09014C012.wmv,Standard,Optional,No,203,6,0,2015,TOYOTA,SIENNA,2015 Toyota Sienna VAN AWD,9132,121419
1025,https://static.nhtsa.gov/images/vehicles/9899_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v09012P086.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09012C015.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v09015P110.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09015C012.wmv,5,5,5,4,Not Rated,0.14,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v09014P076.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09014C012.wmv,Standard,Optional,No,203,6,0,2015,TOYOTA,SIENNA,2015 Toyota Sienna VAN FWD,9131,121419
1026,https://static.nhtsa.gov/images/vehicles/10718_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2016/v07588P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v07588C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v07607P103.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v07607C001.wmv,5,5,5,4,Not Rated,0.155,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v07583P070.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v07583C001.wmv,Standard,No,No,112,2,2,2016,KIA,SPORTAGE,2016 Kia Sportage SUV AWD,10015,121421
1027,https://static.nhtsa.gov/images/vehicles/10718_st0640_046.png,4,5,5,4,https://static.nhtsa.gov/crashTest/images/2016/v07588P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v07588C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v07607P103.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v07607C001.wmv,5,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v07583P070.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v07583C001.wmv,Standard,No,No,112,2,2,2016,KIA,SPORTAGE,2016 Kia Sportage SUV FWD,10014,121421
1028,https://static.nhtsa.gov/images/vehicles/8464_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2013/v08043P084.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08043C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2013/v07160P098.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07160C010.wmv,5,5,5,4,Not Rated,0.109,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2013/v07159P039.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07159C012.wmv,Standard,No,No,561,5,0,2013,CHEVROLET,CRUZE,2013 Chevrolet Cruze 4 DR FWD,7358,121428
1029,https://static.nhtsa.gov/images/vehicles/13080_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2019/v10146P080.jpg,https://static.nhtsa.gov/crashTest/videos/2019/v10146C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2019/v10144P104.jpg,https://static.nhtsa.gov/crashTest/videos/2019/v10144C013.wmv,5,5,5,5,Not Rated,0.099,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2019/v10145P072.jpg,https://static.nhtsa.gov/crashTest/videos/2019/v10145C013.wmv,Standard,Standard,Standard,257,6,0,2019,TOYOTA,CAMRY,2019 Toyota Camry 4 DR FWD,13200,121431
1030,https://static.nhtsa.gov/images/vehicles/5149_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Optional,No,No,68,1,0,2008,MITSUBISHI,ECLIPSE,2008 Mitsubishi Eclipse 2-DR w/SAB,2487,121432
1031,https://static.nhtsa.gov/images/vehicles/4137_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2007/05Corolla-f.jpg,https://static.nhtsa.gov/crashTest/videos/2007/05Corolla-f.wmv,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2007/05Corolla-s.jpg,https://static.nhtsa.gov/crashTest/videos/2007/05Corolla-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.127, ,Not Rated,,,Optional,No,No,875,7,3,2007,TOYOTA,COROLLA,2007 Toyota Corolla 4-DR.,2174,121432
1032,https://static.nhtsa.gov/images/vehicles/11154_st0640_046.png,4,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09764P086.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09764C019.wmv,4,5,4,https://static.nhtsa.gov/crashTest/images/2016/v09940P105.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09940C013.wmv,5,4,4,4,Not Rated,0.107,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09779P072.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09779C013.wmv,Standard,Optional,No,228,4,0,2016,CHEVROLET,CRUZE,2016 Chevrolet Cruze 4 DR FWD,10380,121433
1033,https://static.nhtsa.gov/images/vehicles/4953_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,114,0,0,2008,CHRYSLER,PT CRUISER,2008 Chrysler PT Cruiser Convertible w/SAB,2751,121435
1034,https://static.nhtsa.gov/images/vehicles/4533_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2008/PTCruiser.jpg,,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2008/pt_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.136, ,Not Rated,,,No,No,No,114,0,0,2008,CHRYSLER,PT CRUISER,2008 Chrysler PT Cruiser 4-DR. w/SAB,2639,121435
1035,https://static.nhtsa.gov/images/vehicles/3281_st0640_046.png,Not Rated,Not Rated,3,3,https://static.nhtsa.gov/crashTest/images/2006/SebringConv.jpg,,Not Rated,3,4,https://static.nhtsa.gov/crashTest/images/2006/Sebring2_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,5,0.0,0.09, ,Not Rated,,,No,No,No,175,3,0,2006,CHRYSLER,SEBRING,2006 Chrysler Sebring Convertible,1833,121440
1036,https://static.nhtsa.gov/images/vehicles/3585_st0640_046.png,Not Rated,Not Rated,5,5,,,Not Rated,3,3,,,Not Rated,Not Rated,Not Rated,Not Rated,5,0.0,0.093, ,Not Rated,,,No,No,No,134,3,0,2006,CHRYSLER,SEBRING,2006 Chrysler Sebring 4-DR.,1708,121440
1037,,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/1999/tacoma.jpg,,Not Rated,1,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,256,6,0,1999,TOYOTA,TACOMA,1999 Toyota Tacoma Extended Cab,3957,121444
1038,https://static.nhtsa.gov/images/vehicles/5342_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2009/09Matrix-f1.jpg,https://static.nhtsa.gov/crashTest/videos/2009/09Matrix-f1.wmv,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2009/09Matrix-s.jpg,https://static.nhtsa.gov/crashTest/videos/2009/09Matrix-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.136,0.136,No Tip,Not Rated,,,Optional,No,No,192,3,1,2009,TOYOTA,MATRIX,2009 Toyota Matrix 4-DR. w/SAB,2844,121447
1039,https://static.nhtsa.gov/images/vehicles/4137_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2007/05Corolla-f.jpg,https://static.nhtsa.gov/crashTest/videos/2007/05Corolla-f.wmv,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2007/05Corolla-s.jpg,https://static.nhtsa.gov/crashTest/videos/2007/05Corolla-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.127, ,Not Rated,,,Optional,No,No,875,7,3,2007,TOYOTA,COROLLA,2007 Toyota Corolla 4-DR.,2174,121454
1040,,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/1999/expedit.jpg,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,1007,9,5,1999,FORD,EXPEDITION,1999 Ford Expedition 4-DR. 4x2,3979,121457
1041,,Not Rated,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2001/camry-f.jpg,,Not Rated,4,0,https://static.nhtsa.gov/crashTest/images/2001/camry-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,5,0.0,0.0, ,Not Rated,,,No,No,No,332,5,1,2001,TOYOTA,CAMRY,2001 Toyota Camry 4-DR. w/SAB,4249,121459
1042,,Not Rated,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2001/camry-f.jpg,,Not Rated,3,3,,,Not Rated,Not Rated,Not Rated,Not Rated,5,0.0,0.0, ,Not Rated,,,No,No,No,332,5,1,2001,TOYOTA,CAMRY,2001 Toyota Camry 4-DR.,4248,121459
1043,https://static.nhtsa.gov/images/vehicles/9708_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2015/v08909P087.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08909C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08907P110.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08907C012.wmv,5,5,5,4,Not Rated,0.103,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v08908P076.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08908C012.wmv,Standard,No,No,216,1,2,2015,KIA,FORTE,2015 Kia Forte 4 DR FWD,9019,121461
1044,https://static.nhtsa.gov/images/vehicles/9708_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,4,5,,,4,5,5,4,Not Rated,0.103,0.0,No Tip,5,,,Standard,No,No,216,1,2,2015,KIA,FORTE,2015 Kia Forte 5 HB FWD,9018,121461
1045,https://static.nhtsa.gov/images/vehicles/8355_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2013/v08001P080.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08001C016.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2013/v08002P105.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08002C013.wmv,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2013/v07999P073.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07999C013.wmv,Standard,No,No,2027,10,3,2013,FORD,FOCUS,2013 Ford Focus 4 DR FWD,7334,121461
1046,https://static.nhtsa.gov/images/vehicles/8399_st0640_046.png,5,4,5,4,,,5,4,5,,,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,,,Standard,No,No,2027,10,3,2013,FORD,FOCUS,2013 Ford Focus 5 HB FWD,7333,121461
1047,https://static.nhtsa.gov/images/vehicles/11207_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2017/v09762P083.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v09762C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v07936P106.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v07936C012.wmv,5,5,5,4,Not Rated,0.191,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v07935P072.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v07935C014.wmv,Standard,Optional,Optional,1266,2,0,2017,FORD,ESCAPE,2017 Ford Escape SUV FWD,11078,121467
1048,https://static.nhtsa.gov/images/vehicles/11207_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2017/v09762P083.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v09762C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v07936P106.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v07936C012.wmv,5,5,5,4,Not Rated,0.185,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v07935P072.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v07935C014.wmv,Standard,Optional,Optional,1266,2,0,2017,FORD,ESCAPE,2017 Ford Escape SUV AWD,11077,121467
1049,https://static.nhtsa.gov/images/vehicles/0757_st0640_046.jpg,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2002/camry4.JPG,,Not Rated,2,5,https://static.nhtsa.gov/crashTest/images/2002/Camry_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.0, ,Not Rated,,,Optional,No,No,1039,4,4,2002,TOYOTA,CAMRY,2002 Toyota Camry 4-DR.,4683,121468
1050,https://static.nhtsa.gov/images/vehicles/2745_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/05Dakota-f.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05Dakota-f.wmv,Not Rated,5,Not Rated,https://static.nhtsa.gov/crashTest/images/2006/05Dakota-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05Dakota-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.179,0.191,No Tip,Not Rated,,,No,No,No,279,6,5,2006,DODGE,DAKOTA,2006 Dodge Dakota Extended Cab,1820,121468
1051,https://static.nhtsa.gov/images/vehicles/2868_st0640_046.png,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2006/05Dakota4-f.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05Dakota4-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/06Dakota4-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/06Dakota4-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.179,0.191,No Tip,Not Rated,,,No,No,No,279,6,5,2006,DODGE,DAKOTA,2006 Dodge Dakota 4-DR.,1819,121468
1052,https://static.nhtsa.gov/images/vehicles/2938_st0640_046.png,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2006/05Matrix-f.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05Matrix-f.wmv,Not Rated,3,4,https://static.nhtsa.gov/crashTest/images/2006/05Matrix-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05Matrix-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.14,0.151,No Tip,Not Rated,,,Optional,No,No,169,4,0,2006,TOYOTA,MATRIX,2006 Toyota Matrix 4-DR.,1793,121471
1053,https://static.nhtsa.gov/images/vehicles/12186_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2018/v08313P083.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v08313C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v08317P106.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v08317C013.wmv,5,5,5,4,Not Rated,0.169,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v08319P073.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v08319C013.wmv,Standard,Optional,Optional,423,3,1,2018,SUBARU,FORESTER,2018 Subaru Forester SUV AWD,12402,121472
1054,,Not Rated,Not Rated,5,4,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,271,1,2,1995,DODGE,DAKOTA,1995 Dodge Dakota,3406,121476
1055,https://static.nhtsa.gov/images/vehicles/12618_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2018/v09793P081.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09793C017.wmv,4,5,4,https://static.nhtsa.gov/crashTest/images/2018/v10069P104.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v10069C014.wmv,5,4,4,4,Not Rated,0.107,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v10070P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v10070C014.wmv,Standard,Optional,Optional,205,0,0,2018,HYUNDAI,ELANTRA,2018 Hyundai Elantra 4 DR FWD,12610,121478
1056,https://static.nhtsa.gov/images/vehicles/3231_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2006/PTCruiser.jpg,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.136, ,Not Rated,,,No,No,No,348,1,2,2006,CHRYSLER,PT CRUISER,2006 Chrysler PT Cruiser 4-DR.,1997,121479
1057,https://static.nhtsa.gov/images/vehicles/3231_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2006/PTCruiser.jpg,,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2006/pt_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.136, ,Not Rated,,,No,No,No,348,1,2,2006,CHRYSLER,PT CRUISER,2006 Chrysler PT Cruiser 4-DR. w/SAB,1707,121479
1058,https://static.nhtsa.gov/images/vehicles/9650_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08982P085.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08982C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08983P107.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08983C012.wmv,5,5,5,4,Not Rated,0.107,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v08985P073.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08985C012.wmv,Standard,Optional,Optional,1915,8,1,2015,CHRYSLER,200,2015 Chrysler 200 4 DR FWD,9530,121481
1059,https://static.nhtsa.gov/images/vehicles/9650_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08983P107.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08983C012.wmv,5,5,5,4,Not Rated,0.107,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v08985P073.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08985C012.wmv,Standard,Optional,Optional,1915,8,1,2015,CHRYSLER,200,2015 Chrysler 200 4 DR AWD,9529,121481
1060,https://static.nhtsa.gov/images/vehicles/0600_st0640_046.jpg,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2001/rangerex.jpg,,Not Rated,4,Not Rated,https://static.nhtsa.gov/crashTest/images/2001/rangerex-s.jpg,,Not Rated,Not Rated,Not Rated,2,3,0.0,0.0, ,Not Rated,,,No,No,No,540,9,2,2001,FORD,RANGER,2001 Ford Ranger Supercab,4359,121482
1061,https://static.nhtsa.gov/images/vehicles/0242_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,5,Not Rated,https://static.nhtsa.gov/crashTest/images/2001/ranger-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,536,9,2,2001,FORD,RANGER,2001 Ford Ranger Regular Cab,4351,121482
1062,https://static.nhtsa.gov/images/vehicles/9509_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,No,No,445,3,7,2014,HYUNDAI,SANTA FE,2014 Hyundai Santa Fe SUV AWD,8657,121482
1063,https://static.nhtsa.gov/images/vehicles/9446_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,No,No,445,3,7,2014,HYUNDAI,SANTA FE,2014 Hyundai Santa Fe SUV FWD,8656,121482
1064,https://static.nhtsa.gov/images/vehicles/7904_st0640_046.png,4,3,4,3,https://static.nhtsa.gov/crashTest/images/2012/v07502P076.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07502C019.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2012/v07103P098.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07103C011.wmv,4,5,5,4,Not Rated,0.191,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2012/v07105P066.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07105C013.wmv,Standard,No,No,286,7,1,2012,TOYOTA,TACOMA,2012 Toyota Tacoma PU/CC 4WD,6578,121483
1065,https://static.nhtsa.gov/images/vehicles/7831_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.191,0.0,No Tip,Not Rated,,,Standard,No,No,286,7,1,2012,TOYOTA,TACOMA,2012 Toyota Tacoma PU/EC 4WD,6577,121483
1066,https://static.nhtsa.gov/images/vehicles/7831_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.191,0.0,No Tip,Not Rated,,,Standard,No,No,286,7,1,2012,TOYOTA,TACOMA,2012 Toyota Tacoma PU/RC 4WD,6576,121483
1067,https://static.nhtsa.gov/images/vehicles/7854_st0640_046.png,4,3,4,3,https://static.nhtsa.gov/crashTest/images/2012/v07502P076.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07502C019.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2012/v07103P098.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07103C011.wmv,4,5,5,4,Not Rated,0.147,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2012/v07105P066.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07105C013.wmv,Standard,No,No,286,7,1,2012,TOYOTA,TACOMA,2012 Toyota Tacoma PU/CC 2WD,6291,121483
1068,https://static.nhtsa.gov/images/vehicles/7831_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.147,0.0,No Tip,Not Rated,,,Standard,No,No,286,7,1,2012,TOYOTA,TACOMA,2012 Toyota Tacoma PU/EC 2WD,6290,121483
1069,https://static.nhtsa.gov/images/vehicles/7831_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.147,0.0,No Tip,Not Rated,,,Standard,No,No,286,7,1,2012,TOYOTA,TACOMA,2012 Toyota Tacoma PU/RC 2WD,6289,121483
1070,https://static.nhtsa.gov/images/vehicles/8463_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,No,No,589,5,0,2013,CHRYSLER,200,2013 Chrysler 200 C FWD,7737,121484
1071,https://static.nhtsa.gov/images/vehicles/8409_st0640_046.png,4,4,4,3,https://static.nhtsa.gov/crashTest/images/2013/v07482P002.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07482C016.wmv,3,5,4,https://static.nhtsa.gov/crashTest/images/2013/v07484P102.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07484C012.wmv,2,4,5,4,Not Rated,0.111,0.0,No Tip,1,https://static.nhtsa.gov/crashTest/images/2013/v07477P070.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07477C012.wmv,Standard,No,No,589,5,0,2013,CHRYSLER,200,2013 Chrysler 200 4 DR FWD,7215,121484
1072,https://static.nhtsa.gov/images/vehicles/0430_st0640_046.jpg,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2003/focus4dr.jpg,,Not Rated,3,4,https://static.nhtsa.gov/crashTest/images/2003/focus4-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.0, ,Not Rated,,,Optional,No,No,1016,7,1,2003,FORD,FOCUS,2003 Ford Focus 4-DR.,4696,121488
